sale_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,discount_percent,sales_amount,cost_amount,profit,payment_method,sales_channel,salesperson_id,city,state,region,order_date,event_type,event_description
S000150,ORD842665,C06243,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Credit Card,Mobile App,Online,Pune,Maharashtra,West India,2021-01-03,None,None
S000151,ORD805594,C09241,P009,Fusion Earbuds,Accessories,47,3000,10.0,126900.0,70500,56400.0,Net Banking,Corporate Team,SP054,Chennai,Tamil Nadu,South India,2021-01-03,None,None
S000152,ORD698119,C14262,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Debit Card,Website,Online,Vijayawada,Andhra Pradesh,South India,2021-01-03,None,None
S000153,ORD939752,C12723,P009,Fusion Earbuds,Accessories,3,3000,0.0,9000.0,4500,4500.0,UPI,Mobile App,Online,Hyderabad,Telangana,South India,2021-01-03,None,None
S000154,ORD470985,C03230,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Cash,Store,SP051,Chennai,Tamil Nadu,South India,2021-01-03,None,None
S000155,ORD126014,C05096,P009,Fusion Earbuds,Accessories,2,3000,0.0,6000.0,3000,3000.0,UPI,Website,Online,Udaipur,Rajasthan,West India,2021-01-03,None,None
S000156,ORD391143,C02203,P009,Fusion Earbuds,Accessories,2,3000,0.0,6000.0,3000,3000.0,Credit Card,Store,SP089,Gaya,Bihar,East India,2021-01-03,None,None
S000157,ORD263648,C12637,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Website,Online,Chandigarh,Punjab,North India,2021-01-03,None,None
S000158,ORD374795,C06243,P009,Fusion Earbuds,Accessories,2,3000,0.0,6000.0,3000,3000.0,Credit Card,Website,Online,Pune,Maharashtra,West India,2021-01-03,None,None
S000159,ORD377439,C12552,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Store,SP055,New Delhi,Delhi,North India,2021-01-03,None,None
S000160,ORD483502,C01965,P010,Fusion Charger,Accessories,2,1500,0.0,3000.0,1000,2000.0,UPI,Website,Online,Chandigarh,Punjab,North India,2021-01-03,None,None
S000161,ORD785933,C02999,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Store,SP010,Kozhikode,Kerala,South India,2021-01-03,None,None
S000162,ORD735504,C05096,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Website,Online,Udaipur,Rajasthan,West India,2021-01-03,None,None
S000163,ORD211121,C13966,P010,Fusion Charger,Accessories,2,1500,0.0,3000.0,1000,2000.0,UPI,Mobile App,Online,Amritsar,Punjab,North India,2021-01-03,None,None
S000164,ORD778843,C11101,P010,Fusion Charger,Accessories,36,1500,10.0,48600.0,18000,30600.0,Net Banking,Corporate Team,SP067,Ahmedabad,Gujarat,West India,2021-01-03,None,None
S000165,ORD589250,C10009,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Credit Card,Store,SP078,Kochi,Kerala,South India,2021-01-03,None,None
S000166,ORD502067,C10176,P010,Fusion Charger,Accessories,22,1500,15.0,28050.0,11000,17050.0,Net Banking,Corporate Team,SP095,New Delhi,Delhi,North India,2021-01-03,None,None
S000167,ORD477962,C05998,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Credit Card,Website,Online,Mumbai,Maharashtra,West India,2021-01-03,None,None
S000168,ORD398364,C01272,P010,Fusion Charger,Accessories,47,1500,10.0,63450.0,23500,39950.0,Net Banking,Corporate Team,SP085,Ahmedabad,Gujarat,West India,2021-01-03,None,None
S000169,ORD898455,C12723,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Credit Card,Store,SP014,Hyderabad,Telangana,South India,2021-01-03,None,None
S000170,ORD586806,C03542,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Debit Card,Store,SP047,Chandigarh,Punjab,North India,2021-01-03,None,None
S000171,ORD569539,C11101,P010,Fusion Charger,Accessories,64,1500,15.0,81600.0,32000,49600.0,Net Banking,Corporate Team,SP068,Ahmedabad,Gujarat,West India,2021-01-03,None,None
S000172,ORD755061,C14890,P009,Fusion Earbuds,Accessories,2,3000,0.0,6000.0,3000,3000.0,UPI,Website,Online,Ahmedabad,Gujarat,West India,2021-01-03,None,None
S000173,ORD900125,C09241,P009,Fusion Earbuds,Accessories,47,3000,15.0,119850.0,70500,49350.0,Net Banking,Corporate Team,SP056,Chennai,Tamil Nadu,South India,2021-01-03,None,None
S000174,ORD137370,C10009,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Credit Card,Website,Online,Kochi,Kerala,South India,2021-01-03,None,None
S000175,ORD972862,C01272,P010,Fusion Charger,Accessories,28,1500,20.0,33600.0,14000,19600.0,Net Banking,Corporate Team,SP099,Ahmedabad,Gujarat,West India,2021-01-03,None,None
S000176,ORD233460,C10176,P010,Fusion Charger,Accessories,31,1500,15.0,39525.0,15500,24025.0,Net Banking,Corporate Team,SP075,New Delhi,Delhi,North India,2021-01-03,None,None
S000177,ORD822275,C03230,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Mobile App,Online,Chennai,Tamil Nadu,South India,2021-01-03,None,None
S000178,ORD300024,C14262,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Cash,Mobile App,Online,Vijayawada,Andhra Pradesh,South India,2021-01-03,None,None
S000179,ORD446802,C12552,P009,Fusion Earbuds,Accessories,3,3000,0.0,9000.0,4500,4500.0,Debit Card,Mobile App,Online,New Delhi,Delhi,North India,2021-01-03,None,None
S000180,ORD488414,C02999,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Credit Card,Mobile App,Online,Kozhikode,Kerala,South India,2021-01-03,None,None
S000181,ORD877869,C00598,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Credit Card,Website,Online,Udaipur,Rajasthan,West India,2021-01-03,None,None
S000182,ORD383594,C03542,P009,Fusion Earbuds,Accessories,2,3000,0.0,6000.0,3000,3000.0,Credit Card,Store,SP062,Chandigarh,Punjab,North India,2021-01-03,None,None
S000183,ORD960058,C14890,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Credit Card,Store,SP023,Ahmedabad,Gujarat,West India,2021-01-03,None,None
S000184,ORD576817,C05557,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Store,SP066,Jodhpur,Rajasthan,West India,2021-01-03,None,None
S000185,ORD591842,C11101,P010,Fusion Charger,Accessories,75,1500,15.0,95625.0,37500,58125.0,Net Banking,Corporate Team,SP077,Ahmedabad,Gujarat,West India,2021-01-03,None,None
S000186,ORD337975,C01965,P010,Fusion Charger,Accessories,3,1500,0.0,4500.0,1500,3000.0,Cash,Mobile App,Online,Chandigarh,Punjab,North India,2021-01-03,None,None
S000187,ORD451803,C14069,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Debit Card,Store,SP062,Gwalior,Madhya Pradesh,Central India,2021-01-03,None,None
S000188,ORD404253,C01965,P009,Fusion Earbuds,Accessories,2,3000,0.0,6000.0,3000,3000.0,Cash,Store,SP078,Chandigarh,Punjab,North India,2021-01-03,None,None
S000189,ORD558143,C12552,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Mobile App,Online,New Delhi,Delhi,North India,2021-01-03,None,None
S000190,ORD746213,C03230,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Credit Card,Mobile App,Online,Chennai,Tamil Nadu,South India,2021-01-03,None,None
S000191,ORD645780,C02965,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Mobile App,Online,Thiruvananthapuram,Kerala,South India,2021-01-03,None,None
S000192,ORD627484,C13966,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Cash,Store,SP094,Amritsar,Punjab,North India,2021-01-03,None,None
S000193,ORD310043,C13966,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Cash,Mobile App,Online,Amritsar,Punjab,North India,2021-01-03,None,None
S000194,ORD522761,C12637,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Credit Card,Mobile App,Online,Chandigarh,Punjab,North India,2021-01-03,None,None
S000195,ORD316057,C14262,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Store,SP020,Vijayawada,Andhra Pradesh,South India,2021-01-03,None,None
S000196,ORD857738,C10176,P010,Fusion Charger,Accessories,28,1500,10.0,37800.0,14000,23800.0,Net Banking,Corporate Team,SP074,New Delhi,Delhi,North India,2021-01-03,None,None
S000197,ORD364676,C02965,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Credit Card,Store,SP058,Thiruvananthapuram,Kerala,South India,2021-01-03,None,None
S000198,ORD593088,C01965,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Debit Card,Store,SP086,Chandigarh,Punjab,North India,2021-01-03,None,None
S000199,ORD120540,C02999,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Cash,Store,SP073,Kozhikode,Kerala,South India,2021-01-03,None,None
S000200,ORD549982,C02513,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Store,SP003,Hyderabad,Telangana,South India,2021-01-04,None,None
S000201,ORD371922,C14890,P010,Fusion Charger,Accessories,3,1500,0.0,4500.0,1500,3000.0,UPI,Store,SP088,Ahmedabad,Gujarat,West India,2021-01-04,None,None
S000202,ORD488257,C14069,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Store,SP050,Gwalior,Madhya Pradesh,Central India,2021-01-04,None,None
S000203,ORD425088,C03376,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Credit Card,Store,SP095,Chandigarh,Punjab,North India,2021-01-04,None,None
S000204,ORD947416,C07779,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Store,SP074,Gurugram,Haryana,North India,2021-01-04,None,None
S000205,ORD857752,C02203,P009,Fusion Earbuds,Accessories,2,3000,0.0,6000.0,3000,3000.0,UPI,Website,Online,Gaya,Bihar,East India,2021-01-04,None,None
S000206,ORD283212,C02178,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Mobile App,Online,Hyderabad,Telangana,South India,2021-01-04,None,None
S000207,ORD800253,C03542,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Cash,Mobile App,Online,Chandigarh,Punjab,North India,2021-01-04,None,None
S000208,ORD808804,C03230,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Mobile App,Online,Chennai,Tamil Nadu,South India,2021-01-04,None,None
S000209,ORD409236,C14069,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Credit Card,Website,Online,Gwalior,Madhya Pradesh,Central India,2021-01-04,None,None
S000210,ORD329469,C09153,P009,Fusion Earbuds,Accessories,18,3000,15.0,45900.0,27000,18900.0,Net Banking,Corporate Team,SP062,Panaji,Goa,West India,2021-01-04,None,None
S000211,ORD519381,C13966,P009,Fusion Earbuds,Accessories,2,3000,0.0,6000.0,3000,3000.0,Credit Card,Website,Online,Amritsar,Punjab,North India,2021-01-04,None,None
S000212,ORD452998,C06243,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Mobile App,Online,Pune,Maharashtra,West India,2021-01-04,None,None
S000213,ORD248615,C14069,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Debit Card,Mobile App,Online,Gwalior,Madhya Pradesh,Central India,2021-01-04,None,None
S000214,ORD349386,C10009,P010,Fusion Charger,Accessories,2,1500,0.0,3000.0,1000,2000.0,Credit Card,Website,Online,Kochi,Kerala,South India,2021-01-04,None,None
S000215,ORD568207,C14069,P010,Fusion Charger,Accessories,2,1500,0.0,3000.0,1000,2000.0,Debit Card,Mobile App,Online,Gwalior,Madhya Pradesh,Central India,2021-01-04,None,None
S000216,ORD387540,C02513,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Store,SP014,Hyderabad,Telangana,South India,2021-01-04,None,None
S000217,ORD716715,C02178,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Cash,Store,SP031,Hyderabad,Telangana,South India,2021-01-04,None,None
S000218,ORD810930,C02203,P009,Fusion Earbuds,Accessories,2,3000,0.0,6000.0,3000,3000.0,UPI,Website,Online,Gaya,Bihar,East India,2021-01-04,None,None
S000219,ORD634670,C05678,P009,Fusion Earbuds,Accessories,66,3000,10.0,178200.0,99000,79200.0,Net Banking,Corporate Team,SP085,Kolkata,West Bengal,East India,2021-01-04,None,None
S000220,ORD620540,C12637,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Cash,Store,SP069,Chandigarh,Punjab,North India,2021-01-04,None,None
S000221,ORD779706,C12723,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Website,Online,Hyderabad,Telangana,South India,2021-01-04,None,None
S000222,ORD394260,C10176,P010,Fusion Charger,Accessories,13,1500,20.0,15600.0,6500,9100.0,Net Banking,Corporate Team,SP051,New Delhi,Delhi,North India,2021-01-04,None,None
S000223,ORD575178,C02178,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Website,Online,Hyderabad,Telangana,South India,2021-01-04,None,None
S000224,ORD442408,C14890,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Credit Card,Store,SP041,Ahmedabad,Gujarat,West India,2021-01-04,None,None
S000225,ORD729026,C02203,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Website,Online,Gaya,Bihar,East India,2021-01-04,None,None
S000226,ORD956776,C14727,P010,Fusion Charger,Accessories,2,1500,0.0,3000.0,1000,2000.0,Debit Card,Store,SP086,Gurugram,Haryana,North India,2021-01-04,None,None
S000227,ORD362074,C12637,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Mobile App,Online,Chandigarh,Punjab,North India,2021-01-04,None,None
S000228,ORD336891,C07779,P010,Fusion Charger,Accessories,2,1500,0.0,3000.0,1000,2000.0,UPI,Mobile App,Online,Gurugram,Haryana,North India,2021-01-04,None,None
S000229,ORD558969,C04674,P009,Fusion Earbuds,Accessories,6,3000,0.0,18000.0,9000,9000.0,Net Banking,Corporate Team,SP057,Hyderabad,Telangana,South India,2021-01-04,None,None
S000230,ORD528517,C02965,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Store,SP039,Thiruvananthapuram,Kerala,South India,2021-01-04,None,None
S000231,ORD443568,C10176,P009,Fusion Earbuds,Accessories,29,3000,20.0,69600.0,43500,26100.0,Net Banking,Corporate Team,SP091,New Delhi,Delhi,North India,2021-01-04,None,None
S000232,ORD979734,C09514,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Credit Card,Mobile App,Online,Gaya,Bihar,East India,2021-01-04,None,None
S000233,ORD962982,C05998,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Credit Card,Store,SP025,Mumbai,Maharashtra,West India,2021-01-04,None,None
S000234,ORD152194,C12552,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Store,SP015,New Delhi,Delhi,North India,2021-01-04,None,None
S000235,ORD871776,C14069,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Website,Online,Gwalior,Madhya Pradesh,Central India,2021-01-04,None,None
S000236,ORD536938,C00598,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Website,Online,Udaipur,Rajasthan,West India,2021-01-04,None,None
S000237,ORD284130,C12552,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Store,SP092,New Delhi,Delhi,North India,2021-01-04,None,None
S000238,ORD834380,C03230,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Credit Card,Store,SP070,Chennai,Tamil Nadu,South India,2021-01-04,None,None
S000239,ORD883952,C02965,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Website,Online,Thiruvananthapuram,Kerala,South India,2021-01-04,None,None
S000240,ORD665789,C14763,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Credit Card,Website,Online,Hyderabad,Telangana,South India,2021-01-04,None,None
S000241,ORD815062,C12552,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Credit Card,Website,Online,New Delhi,Delhi,North India,2021-01-04,None,None
S000242,ORD630771,C14727,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Store,SP057,Gurugram,Haryana,North India,2021-01-04,None,None
S000243,ORD124767,C09241,P010,Fusion Charger,Accessories,27,1500,15.0,34425.0,13500,20925.0,Net Banking,Corporate Team,SP027,Chennai,Tamil Nadu,South India,2021-01-04,None,None
S000244,ORD830860,C00185,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Credit Card,Store,SP012,Chandigarh,Punjab,North India,2021-01-04,None,None
S000245,ORD646937,C07779,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Cash,Store,SP062,Gurugram,Haryana,North India,2021-01-04,None,None
S000246,ORD767981,C05557,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Cash,Mobile App,Online,Jodhpur,Rajasthan,West India,2021-01-04,None,None
S000247,ORD380108,C14727,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Credit Card,Website,Online,Gurugram,Haryana,North India,2021-01-04,None,None
S000248,ORD435571,C10176,P010,Fusion Charger,Accessories,8,1500,0.0,12000.0,4000,8000.0,Net Banking,Corporate Team,SP005,New Delhi,Delhi,North India,2021-01-05,None,None
S000249,ORD477023,C05998,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Credit Card,Website,Online,Mumbai,Maharashtra,West India,2021-01-05,None,None
S000250,ORD277299,C00185,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Credit Card,Mobile App,Online,Chandigarh,Punjab,North India,2021-01-05,None,None
S000251,ORD845296,C01965,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Store,SP081,Chandigarh,Punjab,North India,2021-01-05,None,None
S000252,ORD631689,C10176,P009,Fusion Earbuds,Accessories,42,3000,10.0,113400.0,63000,50400.0,Net Banking,Corporate Team,SP023,New Delhi,Delhi,North India,2021-01-05,None,None
S000253,ORD613779,C06855,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Cash,Website,Online,Kolkata,West Bengal,East India,2021-01-05,None,None
S000254,ORD772121,C14727,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Website,Online,Gurugram,Haryana,North India,2021-01-05,None,None
S000255,ORD938262,C06243,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Mobile App,Online,Pune,Maharashtra,West India,2021-01-05,None,None
S000256,ORD995364,C05557,P009,Fusion Earbuds,Accessories,2,3000,0.0,6000.0,3000,3000.0,UPI,Store,SP086,Jodhpur,Rajasthan,West India,2021-01-05,None,None
S000257,ORD275961,C05557,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Debit Card,Website,Online,Jodhpur,Rajasthan,West India,2021-01-05,None,None
S000258,ORD168913,C14069,P009,Fusion Earbuds,Accessories,2,3000,0.0,6000.0,3000,3000.0,UPI,Store,SP067,Gwalior,Madhya Pradesh,Central India,2021-01-05,None,None
S000259,ORD860144,C14262,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Credit Card,Website,Online,Vijayawada,Andhra Pradesh,South India,2021-01-05,None,None
S000260,ORD228744,C14262,P009,Fusion Earbuds,Accessories,2,3000,0.0,6000.0,3000,3000.0,UPI,Mobile App,Online,Vijayawada,Andhra Pradesh,South India,2021-01-05,None,None
S000261,ORD220103,C02999,P010,Fusion Charger,Accessories,3,1500,0.0,4500.0,1500,3000.0,Debit Card,Mobile App,Online,Kozhikode,Kerala,South India,2021-01-05,None,None
S000262,ORD102670,C02996,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Debit Card,Website,Online,Margao,Goa,West India,2021-01-05,None,None
S000263,ORD254232,C05678,P009,Fusion Earbuds,Accessories,60,3000,15.0,153000.0,90000,63000.0,Net Banking,Corporate Team,SP033,Kolkata,West Bengal,East India,2021-01-05,None,None
S000264,ORD240906,C04674,P010,Fusion Charger,Accessories,41,1500,10.0,55350.0,20500,34850.0,Net Banking,Corporate Team,SP031,Hyderabad,Telangana,South India,2021-01-05,None,None
S000265,ORD688324,C01272,P009,Fusion Earbuds,Accessories,31,3000,15.0,79050.0,46500,32550.0,Net Banking,Corporate Team,SP068,Ahmedabad,Gujarat,West India,2021-01-05,None,None
S000266,ORD823950,C05096,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Debit Card,Store,SP090,Udaipur,Rajasthan,West India,2021-01-05,None,None
S000267,ORD975612,C13966,P010,Fusion Charger,Accessories,2,1500,0.0,3000.0,1000,2000.0,Credit Card,Mobile App,Online,Amritsar,Punjab,North India,2021-01-05,None,None
S000268,ORD175147,C12552,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Cash,Website,Online,New Delhi,Delhi,North India,2021-01-05,None,None
S000269,ORD922505,C05998,P010,Fusion Charger,Accessories,2,1500,0.0,3000.0,1000,2000.0,Credit Card,Store,SP028,Mumbai,Maharashtra,West India,2021-01-05,None,None
S000270,ORD794624,C05998,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Store,SP006,Mumbai,Maharashtra,West India,2021-01-05,None,None
S000271,ORD202670,C03376,P010,Fusion Charger,Accessories,2,1500,0.0,3000.0,1000,2000.0,Credit Card,Store,SP069,Chandigarh,Punjab,North India,2021-01-05,None,None
S000272,ORD890433,C14890,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Website,Online,Ahmedabad,Gujarat,West India,2021-01-05,None,None
S000273,ORD605807,C03230,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Store,SP021,Chennai,Tamil Nadu,South India,2021-01-05,None,None
S000274,ORD669606,C05678,P010,Fusion Charger,Accessories,82,1500,10.0,110700.0,41000,69700.0,Net Banking,Corporate Team,SP087,Kolkata,West Bengal,East India,2021-01-05,None,None
S000275,ORD791003,C14262,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Credit Card,Website,Online,Vijayawada,Andhra Pradesh,South India,2021-01-05,None,None
S000276,ORD574245,C06855,P010,Fusion Charger,Accessories,2,1500,0.0,3000.0,1000,2000.0,UPI,Store,SP079,Kolkata,West Bengal,East India,2021-01-05,None,None
