inventory_id,product_id,warehouse,opening_stock,closing_stock,restock_quantity,inventory_date,event_type,event_description
INV000378,P014,Bengaluru_WH,2154,1206,1156,2021-10-01,None,None
INV000379,P014,Kolkata_WH,1508,1098,1501,2021-10-01,None,None
INV000380,P014,Hyderabad_WH,2003,2526,8135,2021-10-01,None,None
INV000381,P015,Delhi_WH,1469,1377,9677,2021-10-01,None,None
INV000382,P015,Mumbai_WH,524,5660,8572,2021-10-01,None,None
INV000383,P015,Bengaluru_WH,1707,6386,6971,2021-10-01,None,None
INV000384,P015,Kolkata_WH,3571,4859,1944,2021-10-01,None,None
INV000385,P015,Hyderabad_WH,3264,1922,4276,2021-10-01,None,None
INV000386,P017,Delhi_WH,3188,9174,9834,2021-10-01,None,None
INV000387,P017,Mumbai_WH,2499,408,1286,2021-10-01,None,None
INV000388,P017,Bengaluru_WH,4759,10017,5359,2021-10-01,None,None
INV000389,P017,Kolkata_WH,357,1392,6363,2021-10-01,None,None
INV000390,P017,Hyderabad_WH,3334,846,1612,2021-10-01,None,None
INV000391,P001,Delhi_WH,3480,8598,6215,2021-11-01,None,None
INV000392,P001,Mumbai_WH,695,2138,4744,2021-11-01,None,None
INV000393,P001,Bengaluru_WH,3619,1552,967,2021-11-01,None,None
INV000394,P001,Kolkata_WH,196,2045,3414,2021-11-01,None,None
INV000395,P001,Hyderabad_WH,2096,1540,587,2021-11-01,None,None
INV000396,P002,Delhi_WH,721,510,2245,2021-11-01,None,None
INV000397,P002,Mumbai_WH,590,626,1213,2021-11-01,None,None
INV000398,P002,Bengaluru_WH,678,2836,7035,2021-11-01,None,None
INV000399,P002,Kolkata_WH,117,3931,8875,2021-11-01,None,None
INV000400,P002,Hyderabad_WH,699,4601,5688,2021-11-01,None,None
INV000401,P004,Delhi_WH,3961,9482,9554,2021-11-01,None,None
INV000402,P004,Mumbai_WH,2841,11241,9311,2021-11-01,None,None
INV000403,P004,Bengaluru_WH,681,7025,7805,2021-11-01,None,None
INV000404,P004,Kolkata_WH,3438,871,6294,2021-11-01,None,None
INV000405,P004,Hyderabad_WH,2712,1697,5809,2021-11-01,None,None
INV000406,P005,Delhi_WH,2441,4591,3057,2021-11-01,None,None
INV000407,P005,Mumbai_WH,4977,3218,6312,2021-11-01,None,None
INV000408,P005,Bengaluru_WH,965,1792,1864,2021-11-01,None,None
INV000409,P005,Kolkata_WH,3609,2246,937,2021-11-01,None,None
INV000410,P005,Hyderabad_WH,2498,468,1061,2021-11-01,None,None
INV000411,P007,Delhi_WH,3826,4278,7819,2021-11-01,None,None
INV000412,P007,Mumbai_WH,3420,9926,9750,2021-11-01,None,None
INV000413,P007,Bengaluru_WH,4526,3041,4967,2021-11-01,None,None
INV000414,P007,Kolkata_WH,2234,3132,4104,2021-11-01,None,None
INV000415,P007,Hyderabad_WH,654,471,3661,2021-11-01,None,None
INV000416,P009,Delhi_WH,2748,7110,4650,2021-11-01,None,None
INV000417,P009,Mumbai_WH,3587,9463,8577,2021-11-01,None,None
INV000418,P009,Bengaluru_WH,2218,828,9905,2021-11-01,None,None
INV000419,P009,Kolkata_WH,2533,4706,7674,2021-11-01,None,None
INV000420,P009,Hyderabad_WH,1534,3573,8750,2021-11-01,None,None
INV000421,P010,Delhi_WH,3852,46,2277,2021-11-01,None,None
INV000422,P010,Mumbai_WH,4601,2849,822,2021-11-01,None,None
INV000423,P010,Bengaluru_WH,4101,2094,1620,2021-11-01,None,None
INV000424,P010,Kolkata_WH,3382,2476,3312,2021-11-01,None,None
INV000425,P010,Hyderabad_WH,2312,6836,5089,2021-11-01,None,None
INV000426,P011,Delhi_WH,4647,2281,4223,2021-11-01,None,None
INV000427,P011,Mumbai_WH,1708,1827,3609,2021-11-01,None,None
INV000428,P011,Bengaluru_WH,3755,7711,4158,2021-11-01,None,None
INV000429,P011,Kolkata_WH,1871,3893,8161,2021-11-01,None,None
INV000430,P011,Hyderabad_WH,403,3377,9388,2021-11-01,None,None
INV000431,P012,Delhi_WH,4225,7833,8493,2021-11-01,None,None
INV000432,P012,Mumbai_WH,1705,484,2648,2021-11-01,None,None
INV000433,P012,Bengaluru_WH,2739,3346,6893,2021-11-01,None,None
INV000434,P012,Kolkata_WH,3097,7931,9061,2021-11-01,None,None
INV000435,P012,Hyderabad_WH,2381,4810,9517,2021-11-01,None,None
INV000436,P013,Delhi_WH,900,1473,2932,2021-11-01,None,None
INV000437,P013,Mumbai_WH,1670,7775,6549,2021-11-01,None,None
INV000438,P013,Bengaluru_WH,4424,5043,6045,2021-11-01,None,None
INV000439,P013,Kolkata_WH,1701,5983,4505,2021-11-01,None,None
INV000440,P013,Hyderabad_WH,3705,2064,3546,2021-11-01,None,None
INV000441,P014,Delhi_WH,1850,3014,7405,2021-11-01,None,None
INV000442,P014,Mumbai_WH,3022,11289,9379,2021-11-01,None,None
INV000443,P014,Bengaluru_WH,4487,3986,884,2021-11-01,None,None
INV000444,P014,Kolkata_WH,2474,2001,886,2021-11-01,None,None
INV000445,P014,Hyderabad_WH,1989,3909,6246,2021-11-01,None,None
INV000446,P015,Delhi_WH,3308,7418,8563,2021-11-01,None,None
INV000447,P015,Mumbai_WH,4651,71,5249,2021-11-01,None,None
INV000448,P015,Bengaluru_WH,1589,5237,9557,2021-11-01,None,None
INV000449,P015,Kolkata_WH,2328,1730,6793,2021-11-01,None,None
INV000450,P015,Hyderabad_WH,1896,5542,6678,2021-11-01,None,None
INV000451,P017,Delhi_WH,2340,8530,8178,2021-11-01,None,None
INV000452,P017,Mumbai_WH,1083,2887,2819,2021-11-01,None,None
INV000453,P017,Bengaluru_WH,1737,3797,9117,2021-11-01,None,None
INV000454,P017,Kolkata_WH,2988,10639,8085,2021-11-01,None,None
INV000455,P017,Hyderabad_WH,2974,4982,2583,2021-11-01,None,None
INV000456,P001,Delhi_WH,2344,7585,9339,2021-12-01,None,None
INV000457,P001,Mumbai_WH,3361,8003,7268,2021-12-01,None,None
INV000458,P001,Bengaluru_WH,1107,5045,6034,2021-12-01,None,None
INV000459,P001,Kolkata_WH,973,1949,4098,2021-12-01,None,None
INV000460,P001,Hyderabad_WH,4833,8163,8397,2021-12-01,None,None
INV000461,P002,Delhi_WH,4025,1860,1909,2021-12-01,None,None
INV000462,P002,Mumbai_WH,1257,3028,2082,2021-12-01,None,None
INV000463,P002,Bengaluru_WH,2269,8380,6543,2021-12-01,None,None
INV000464,P002,Kolkata_WH,4357,5073,7581,2021-12-01,None,None
INV000465,P002,Hyderabad_WH,742,1183,2967,2021-12-01,None,None
INV000466,P004,Delhi_WH,874,936,1176,2021-12-01,None,None
INV000467,P004,Mumbai_WH,607,5549,7788,2021-12-01,None,None
INV000468,P004,Bengaluru_WH,132,5190,6889,2021-12-01,None,None
INV000469,P004,Kolkata_WH,4026,96,1611,2021-12-01,None,None
INV000470,P004,Hyderabad_WH,3865,4754,8971,2021-12-01,None,None
INV000471,P005,Delhi_WH,2028,518,4684,2021-12-01,None,None
INV000472,P005,Mumbai_WH,271,4127,7342,2021-12-01,None,None
INV000473,P005,Bengaluru_WH,4841,9817,8007,2021-12-01,None,None
INV000474,P005,Kolkata_WH,2563,3774,7032,2021-12-01,None,None
INV000475,P005,Hyderabad_WH,395,1110,1104,2021-12-01,None,None
INV000476,P007,Delhi_WH,1643,2957,5410,2021-12-01,None,None
INV000477,P007,Mumbai_WH,156,475,1703,2021-12-01,None,None
INV000478,P007,Bengaluru_WH,4101,3521,5625,2021-12-01,None,None
INV000479,P007,Kolkata_WH,394,1020,859,2021-12-01,None,None
INV000480,P007,Hyderabad_WH,2726,7674,7645,2021-12-01,None,None
INV000481,P008,Delhi_WH,947,4459,8495,2021-12-01,None,None
INV000482,P008,Mumbai_WH,3344,1844,1827,2021-12-01,None,None
INV000483,P008,Bengaluru_WH,1158,4423,8514,2021-12-01,None,None
INV000484,P008,Kolkata_WH,3480,828,4655,2021-12-01,None,None
INV000485,P008,Hyderabad_WH,1974,4862,7290,2021-12-01,None,None
INV000486,P009,Delhi_WH,1075,3766,7743,2021-12-01,None,None
INV000487,P009,Mumbai_WH,3618,1270,2713,2021-12-01,None,None
INV000488,P009,Bengaluru_WH,4298,4507,5299,2021-12-01,None,None
INV000489,P009,Kolkata_WH,4179,5590,7053,2021-12-01,None,None
INV000490,P009,Hyderabad_WH,3655,3600,2538,2021-12-01,None,None
INV000491,P010,Delhi_WH,4888,5541,9237,2021-12-01,None,None
INV000492,P010,Mumbai_WH,2076,3582,4249,2021-12-01,None,None
INV000493,P010,Bengaluru_WH,595,908,582,2021-12-01,None,None
INV000494,P010,Kolkata_WH,1804,4553,8805,2021-12-01,None,None
INV000495,P010,Hyderabad_WH,3894,2958,1961,2021-12-01,None,None
INV000496,P011,Delhi_WH,489,8372,8949,2021-12-01,None,None
INV000497,P011,Mumbai_WH,4066,7119,5388,2021-12-01,None,None
INV000498,P011,Bengaluru_WH,4684,10746,6239,2021-12-01,None,None
INV000499,P011,Kolkata_WH,2314,2437,566,2021-12-01,None,None
INV000500,P011,Hyderabad_WH,448,7997,9013,2021-12-01,None,None
INV000501,P012,Delhi_WH,4564,1543,6614,2021-12-01,None,None
INV000502,P012,Mumbai_WH,2231,2092,2151,2021-12-01,None,None
INV000503,P012,Bengaluru_WH,2160,1337,1177,2021-12-01,None,None
INV000504,P012,Kolkata_WH,2649,1416,1425,2021-12-01,None,None
INV000505,P012,Hyderabad_WH,2271,2172,2480,2021-12-01,None,None
INV000506,P013,Delhi_WH,4562,4833,8967,2021-12-01,None,None
INV000507,P013,Mumbai_WH,4035,2688,2280,2021-12-01,None,None
INV000508,P013,Bengaluru_WH,2492,7026,7607,2021-12-01,None,None
INV000509,P013,Kolkata_WH,2664,1325,2023,2021-12-01,None,None
INV000510,P013,Hyderabad_WH,2776,2244,3936,2021-12-01,None,None
INV000511,P014,Delhi_WH,2045,6273,6191,2021-12-01,None,None
INV000512,P014,Mumbai_WH,2633,3745,3353,2021-12-01,None,None
INV000513,P014,Bengaluru_WH,1481,2169,2319,2021-12-01,None,None
INV000514,P014,Kolkata_WH,3918,1658,5222,2021-12-01,None,None
INV000515,P014,Hyderabad_WH,460,4655,4916,2021-12-01,None,None
INV000516,P015,Delhi_WH,584,896,1343,2021-12-01,None,None
INV000517,P015,Mumbai_WH,4351,13306,9953,2021-12-01,None,None
INV000518,P015,Bengaluru_WH,4418,673,2127,2021-12-01,None,None
INV000519,P015,Kolkata_WH,921,520,2727,2021-12-01,None,None
INV000520,P015,Hyderabad_WH,1668,474,5000,2021-12-01,None,None
INV000521,P017,Delhi_WH,3895,4002,7262,2021-12-01,None,None
INV000522,P017,Mumbai_WH,1769,2853,4660,2021-12-01,None,None
INV000523,P017,Bengaluru_WH,1443,5149,5002,2021-12-01,None,None
INV000524,P017,Kolkata_WH,2199,6245,9504,2021-12-01,None,None
INV000525,P017,Hyderabad_WH,851,2979,5150,2021-12-01,None,None
INV000526,P001,Delhi_WH,522,4908,6258,2022-01-01,None,None
INV000527,P001,Mumbai_WH,2257,2263,2029,2022-01-01,None,None
INV000528,P001,Bengaluru_WH,3397,516,1618,2022-01-01,None,None
INV000529,P001,Kolkata_WH,3712,4512,2917,2022-01-01,None,None
INV000530,P001,Hyderabad_WH,4414,648,1559,2022-01-01,None,None
INV000531,P002,Delhi_WH,989,1553,800,2022-01-01,None,None
INV000532,P002,Mumbai_WH,4525,8275,4084,2022-01-01,None,None
INV000533,P002,Bengaluru_WH,3959,3205,580,2022-01-01,None,None
INV000534,P002,Kolkata_WH,600,5866,6965,2022-01-01,None,None
INV000535,P002,Hyderabad_WH,1543,2533,7754,2022-01-01,None,None
INV000536,P004,Delhi_WH,396,3174,7432,2022-01-01,None,None
INV000537,P004,Mumbai_WH,1061,4549,3513,2022-01-01,None,None
INV000538,P004,Bengaluru_WH,4723,4009,8708,2022-01-01,None,None
INV000539,P004,Kolkata_WH,4838,6542,3566,2022-01-01,None,None
INV000540,P004,Hyderabad_WH,4696,4359,9025,2022-01-01,None,None
INV000541,P005,Delhi_WH,1583,9250,8586,2022-01-01,None,None
INV000542,P005,Mumbai_WH,1982,7197,5578,2022-01-01,None,None
INV000543,P005,Bengaluru_WH,864,3292,9319,2022-01-01,None,None
INV000544,P005,Kolkata_WH,755,5452,8794,2022-01-01,None,None
INV000545,P005,Hyderabad_WH,3624,6371,2915,2022-01-01,None,None
INV000546,P007,Delhi_WH,3203,5332,3693,2022-01-01,None,None
INV000547,P007,Mumbai_WH,994,9248,8508,2022-01-01,None,None
INV000548,P007,Bengaluru_WH,3319,6097,3580,2022-01-01,None,None
INV000549,P007,Kolkata_WH,4822,2753,1666,2022-01-01,None,None
INV000550,P007,Hyderabad_WH,2294,3119,5255,2022-01-01,None,None
INV000551,P008,Delhi_WH,970,2342,9685,2022-01-01,None,None
INV000552,P008,Mumbai_WH,931,3217,4826,2022-01-01,None,None
INV000553,P008,Bengaluru_WH,245,144,1825,2022-01-01,None,None
INV000554,P008,Kolkata_WH,309,2460,2251,2022-01-01,None,None
INV000555,P008,Hyderabad_WH,2460,7746,8560,2022-01-01,None,None
INV000556,P009,Delhi_WH,1251,7856,8294,2022-01-01,None,None
INV000557,P009,Mumbai_WH,384,2417,5467,2022-01-01,None,None
INV000558,P009,Bengaluru_WH,1873,1354,7673,2022-01-01,None,None
INV000559,P009,Kolkata_WH,4925,1113,4568,2022-01-01,None,None
INV000560,P009,Hyderabad_WH,2960,4790,6332,2022-01-01,None,None
INV000561,P010,Delhi_WH,1558,1936,5375,2022-01-01,None,None
INV000562,P010,Mumbai_WH,1620,1074,3626,2022-01-01,None,None
INV000563,P010,Bengaluru_WH,582,599,509,2022-01-01,None,None
INV000564,P010,Kolkata_WH,4975,8362,9735,2022-01-01,None,None
INV000565,P010,Hyderabad_WH,728,4251,8991,2022-01-01,None,None
INV000566,P011,Delhi_WH,4236,2428,2657,2022-01-01,None,None
INV000567,P011,Mumbai_WH,3600,1355,3500,2022-01-01,None,None
INV000568,P011,Bengaluru_WH,2571,434,6751,2022-01-01,None,None
INV000569,P011,Kolkata_WH,3311,1843,3215,2022-01-01,None,None
INV000570,P011,Hyderabad_WH,2180,1633,6048,2022-01-01,None,None
INV000571,P012,Delhi_WH,156,1557,3611,2022-01-01,None,None
INV000572,P012,Mumbai_WH,1803,2286,3790,2022-01-01,None,None
INV000573,P012,Bengaluru_WH,4673,10081,9635,2022-01-01,None,None
INV000574,P012,Kolkata_WH,1336,13,2444,2022-01-01,None,None
INV000575,P012,Hyderabad_WH,104,3494,4252,2022-01-01,None,None
INV000576,P013,Delhi_WH,1939,8292,6605,2022-01-01,None,None
INV000577,P013,Mumbai_WH,2934,8755,6886,2022-01-01,None,None
INV000578,P013,Bengaluru_WH,4208,10711,7408,2022-01-01,None,None
INV000579,P013,Kolkata_WH,2880,1414,3869,2022-01-01,None,None
INV000580,P013,Hyderabad_WH,3032,7295,7042,2022-01-01,None,None
INV000581,P014,Delhi_WH,377,6460,8049,2022-01-01,None,None
INV000582,P014,Mumbai_WH,995,1331,3470,2022-01-01,None,None
INV000583,P014,Bengaluru_WH,2160,2185,5061,2022-01-01,None,None
INV000584,P014,Kolkata_WH,3998,4563,9857,2022-01-01,None,None
INV000585,P014,Hyderabad_WH,2285,3276,1980,2022-01-01,None,None
INV000586,P015,Delhi_WH,2288,6829,5088,2022-01-01,None,None
INV000587,P015,Mumbai_WH,3464,3807,2215,2022-01-01,None,None
INV000588,P015,Bengaluru_WH,2942,2998,8311,2022-01-01,None,None
INV000589,P015,Kolkata_WH,3230,2742,2268,2022-01-01,None,None
INV000590,P015,Hyderabad_WH,2032,1782,9122,2022-01-01,None,None
INV000591,P017,Delhi_WH,3071,10506,9815,2022-01-01,None,None
INV000592,P017,Mumbai_WH,4611,1482,9325,2022-01-01,None,None
INV000593,P017,Bengaluru_WH,580,6951,9805,2022-01-01,None,None
INV000594,P017,Kolkata_WH,1937,789,1862,2022-01-01,None,None
INV000595,P017,Hyderabad_WH,4087,3555,4354,2022-01-01,None,None
INV000596,P001,Delhi_WH,12,6,70,2022-02-01,Supply Chain Delay,Global chip shortage causing laptop inventory drops
INV000597,P001,Mumbai_WH,34,5,78,2022-02-01,Supply Chain Delay,Global chip shortage causing laptop inventory drops
INV000598,P001,Bengaluru_WH,39,6,78,2022-02-01,Supply Chain Delay,Global chip shortage causing laptop inventory drops
INV000599,P001,Kolkata_WH,31,7,44,2022-02-01,Supply Chain Delay,Global chip shortage causing laptop inventory drops
INV000600,P001,Hyderabad_WH,36,7,12,2022-02-01,Supply Chain Delay,Global chip shortage causing laptop inventory drops
INV000601,P002,Delhi_WH,40,7,84,2022-02-01,Supply Chain Delay,Global chip shortage causing laptop inventory drops
INV000602,P002,Mumbai_WH,27,0,37,2022-02-01,Supply Chain Delay,Global chip shortage causing laptop inventory drops
INV000603,P002,Bengaluru_WH,9,4,61,2022-02-01,Supply Chain Delay,Global chip shortage causing laptop inventory drops
INV000604,P002,Kolkata_WH,19,5,61,2022-02-01,Supply Chain Delay,Global chip shortage causing laptop inventory drops
INV000605,P002,Hyderabad_WH,44,2,78,2022-02-01,Supply Chain Delay,Global chip shortage causing laptop inventory drops
INV000606,P004,Delhi_WH,3472,2105,7441,2022-02-01,None,None
INV000607,P004,Mumbai_WH,1774,3977,8631,2022-02-01,None,None
INV000608,P004,Bengaluru_WH,1875,525,2105,2022-02-01,None,None
INV000609,P004,Kolkata_WH,2895,137,6618,2022-02-01,None,None
INV000610,P004,Hyderabad_WH,2189,5735,8011,2022-02-01,None,None
INV000611,P005,Delhi_WH,1555,3422,3578,2022-02-01,None,None
INV000612,P005,Mumbai_WH,621,5354,6209,2022-02-01,None,None
INV000613,P005,Bengaluru_WH,3241,5526,2370,2022-02-01,None,None
INV000614,P005,Kolkata_WH,216,668,4352,2022-02-01,None,None
INV000615,P005,Hyderabad_WH,1879,5844,4749,2022-02-01,None,None
INV000616,P007,Delhi_WH,556,1267,894,2022-02-01,None,None
INV000617,P007,Mumbai_WH,2927,6244,4600,2022-02-01,None,None
INV000618,P007,Bengaluru_WH,366,297,8642,2022-02-01,None,None
INV000619,P007,Kolkata_WH,4854,10989,9688,2022-02-01,None,None
INV000620,P007,Hyderabad_WH,3285,10463,9014,2022-02-01,None,None
INV000621,P008,Delhi_WH,4404,5849,3572,2022-02-01,None,None
INV000622,P008,Mumbai_WH,3299,8192,6378,2022-02-01,None,None
INV000623,P008,Bengaluru_WH,355,6204,7768,2022-02-01,None,None
INV000624,P008,Kolkata_WH,2964,195,8664,2022-02-01,None,None
INV000625,P008,Hyderabad_WH,3479,5755,4766,2022-02-01,None,None
INV000626,P009,Delhi_WH,2018,180,9467,2022-02-01,None,None
INV000627,P009,Mumbai_WH,1363,5128,7136,2022-02-01,None,None
INV000628,P009,Bengaluru_WH,887,2668,3345,2022-02-01,None,None
INV000629,P009,Kolkata_WH,2476,2938,905,2022-02-01,None,None
INV000630,P009,Hyderabad_WH,2461,5466,5654,2022-02-01,None,None
INV000631,P010,Delhi_WH,2295,8541,8387,2022-02-01,None,None
INV000632,P010,Mumbai_WH,1008,3343,4741,2022-02-01,None,None
INV000633,P010,Bengaluru_WH,4109,4350,6531,2022-02-01,None,None
INV000634,P010,Kolkata_WH,1214,2613,6238,2022-02-01,None,None
INV000635,P010,Hyderabad_WH,4034,9495,5554,2022-02-01,None,None
INV000636,P011,Delhi_WH,4256,1465,8646,2022-02-01,None,None
INV000637,P011,Mumbai_WH,4400,285,1444,2022-02-01,None,None
INV000638,P011,Bengaluru_WH,3806,3962,3736,2022-02-01,None,None
INV000639,P011,Kolkata_WH,4521,11054,8581,2022-02-01,None,None
INV000640,P011,Hyderabad_WH,2749,7816,9994,2022-02-01,None,None
INV000641,P012,Delhi_WH,424,2498,3659,2022-02-01,None,None
INV000642,P012,Mumbai_WH,459,3200,3692,2022-02-01,None,None
INV000643,P012,Bengaluru_WH,835,5133,9739,2022-02-01,None,None
INV000644,P012,Kolkata_WH,1583,2309,2445,2022-02-01,None,None
INV000645,P012,Hyderabad_WH,233,132,7718,2022-02-01,None,None
INV000646,P013,Delhi_WH,2269,6411,4610,2022-02-01,None,None
INV000647,P013,Mumbai_WH,3534,3252,8188,2022-02-01,None,None
INV000648,P013,Bengaluru_WH,2908,918,5259,2022-02-01,None,None
INV000649,P013,Kolkata_WH,2995,2841,7463,2022-02-01,None,None
INV000650,P013,Hyderabad_WH,434,7000,7819,2022-02-01,None,None
INV000651,P014,Delhi_WH,859,7418,6690,2022-02-01,None,None
INV000652,P014,Mumbai_WH,3347,865,5526,2022-02-01,None,None
INV000653,P014,Bengaluru_WH,2550,5713,6136,2022-02-01,None,None
INV000654,P014,Kolkata_WH,3403,4752,5864,2022-02-01,None,None
INV000655,P014,Hyderabad_WH,1122,4320,7617,2022-02-01,None,None
INV000656,P015,Delhi_WH,675,3531,7877,2022-02-01,None,None
INV000657,P015,Mumbai_WH,2868,152,7566,2022-02-01,None,None
INV000658,P015,Bengaluru_WH,2925,1757,7914,2022-02-01,None,None
INV000659,P015,Kolkata_WH,1760,1973,782,2022-02-01,None,None
INV000660,P015,Hyderabad_WH,4722,9228,4932,2022-02-01,None,None
INV000661,P016,Delhi_WH,4572,3794,5871,2022-02-01,None,None
INV000662,P016,Mumbai_WH,4138,11692,9451,2022-02-01,None,None
INV000663,P016,Bengaluru_WH,685,7336,7794,2022-02-01,None,None
INV000664,P016,Kolkata_WH,3652,4063,6141,2022-02-01,None,None
INV000665,P016,Hyderabad_WH,4452,4158,4445,2022-02-01,None,None
INV000666,P017,Delhi_WH,1211,3968,6829,2022-02-01,None,None
INV000667,P017,Mumbai_WH,411,8475,8392,2022-02-01,None,None
INV000668,P017,Bengaluru_WH,3687,560,4321,2022-02-01,None,None
INV000669,P017,Kolkata_WH,4365,6053,4163,2022-02-01,None,None
INV000670,P017,Hyderabad_WH,2117,502,1363,2022-02-01,None,None
INV000671,P001,Delhi_WH,3328,12433,9478,2022-03-01,None,None
INV000672,P001,Mumbai_WH,1695,3573,4738,2022-03-01,None,None
INV000673,P001,Bengaluru_WH,2327,236,4415,2022-03-01,None,None
INV000674,P001,Kolkata_WH,4001,4347,2269,2022-03-01,None,None
INV000675,P001,Hyderabad_WH,4039,3195,7161,2022-03-01,None,None
INV000676,P002,Delhi_WH,4156,4105,2652,2022-03-01,None,None
INV000677,P002,Mumbai_WH,3288,4101,1281,2022-03-01,None,None
INV000678,P002,Bengaluru_WH,3869,3891,5134,2022-03-01,None,None
INV000679,P002,Kolkata_WH,4753,5798,3084,2022-03-01,None,None
INV000680,P002,Hyderabad_WH,868,4440,7732,2022-03-01,None,None
INV000681,P004,Delhi_WH,4847,814,647,2022-03-01,None,None
INV000682,P004,Mumbai_WH,2435,7028,5839,2022-03-01,None,None
INV000683,P004,Bengaluru_WH,3912,5276,5248,2022-03-01,None,None
INV000684,P004,Kolkata_WH,2696,2162,1093,2022-03-01,None,None
INV000685,P004,Hyderabad_WH,854,4569,5617,2022-03-01,None,None
INV000686,P005,Delhi_WH,332,5990,5992,2022-03-01,None,None
INV000687,P005,Mumbai_WH,2277,163,1608,2022-03-01,None,None
INV000688,P005,Bengaluru_WH,1907,4860,8970,2022-03-01,None,None
INV000689,P005,Kolkata_WH,501,8043,7750,2022-03-01,None,None
INV000690,P005,Hyderabad_WH,2082,1548,4930,2022-03-01,None,None
INV000691,P007,Delhi_WH,3275,1865,6139,2022-03-01,None,None
INV000692,P007,Mumbai_WH,106,1158,1668,2022-03-01,None,None
INV000693,P007,Bengaluru_WH,901,1200,8049,2022-03-01,None,None
INV000694,P007,Kolkata_WH,4206,4255,3545,2022-03-01,None,None
INV000695,P007,Hyderabad_WH,1241,5527,7586,2022-03-01,None,None
INV000696,P008,Delhi_WH,723,2110,6677,2022-03-01,None,None
INV000697,P008,Mumbai_WH,3446,7061,4688,2022-03-01,None,None
INV000698,P008,Bengaluru_WH,3374,1702,3733,2022-03-01,None,None
INV000699,P008,Kolkata_WH,927,665,767,2022-03-01,None,None
INV000700,P008,Hyderabad_WH,4672,1149,6996,2022-03-01,None,None
INV000701,P009,Delhi_WH,4296,609,5660,2022-03-01,None,None
INV000702,P009,Mumbai_WH,235,3675,9507,2022-03-01,None,None
INV000703,P009,Bengaluru_WH,197,6505,6770,2022-03-01,None,None
INV000704,P009,Kolkata_WH,1359,1453,1269,2022-03-01,None,None
INV000705,P009,Hyderabad_WH,1247,4706,5477,2022-03-01,None,None
INV000706,P010,Delhi_WH,1051,794,1091,2022-03-01,None,None
INV000707,P010,Mumbai_WH,3280,10030,7756,2022-03-01,None,None
INV000708,P010,Bengaluru_WH,1231,5826,6938,2022-03-01,None,None
INV000709,P010,Kolkata_WH,4115,3631,4772,2022-03-01,None,None
INV000710,P010,Hyderabad_WH,3612,10566,7219,2022-03-01,None,None
INV000711,P011,Delhi_WH,3730,7542,7123,2022-03-01,None,None
INV000712,P011,Mumbai_WH,817,618,4074,2022-03-01,None,None
INV000713,P011,Bengaluru_WH,3498,1306,822,2022-03-01,None,None
INV000714,P011,Kolkata_WH,4189,2087,7060,2022-03-01,None,None
INV000715,P011,Hyderabad_WH,332,3530,6273,2022-03-01,None,None
INV000716,P012,Delhi_WH,2497,12145,9982,2022-03-01,None,None
INV000717,P012,Mumbai_WH,2697,3092,3451,2022-03-01,None,None
