order_date,product_name,category,region,quantity,month,day,dayofweek,quarter,prev_demand,Predicted_Demand
2023-02-27,FusionBook Air,Laptops,Central India,1,2,27,0,1,37.0,6.271608
2023-08-17,FusionBook Air,Laptops,Central India,44,8,17,3,3,1.0,8.313917
2024-02-02,FusionBook Air,Laptops,Central India,1,2,2,4,1,1.0,7.238421
2024-11-19,FusionBook Air,Laptops,Central India,1,11,19,1,4,71.0,6.711882
2021-02-17,FusionBook Air,Laptops,East India,129,2,17,2,1,28.0,7.3748646
2021-04-09,FusionBook Air,Laptops,East India,41,4,9,4,2,82.0,7.803859
2021-06-06,FusionBook Air,Laptops,East India,108,6,6,6,2,172.0,10.426838
2021-07-21,FusionBook Air,Laptops,East India,42,7,21,2,3,116.0,8.236298
2021-09-24,FusionBook Air,Laptops,East India,21,9,24,4,3,331.0,8.589775
2021-11-20,FusionBook Air,Laptops,East India,1,11,20,5,4,1.0,8.076982
2022-05-03,FusionBook Air,Laptops,East India,1,5,3,1,2,188.0,4.574812
2022-08-07,FusionBook Air,Laptops,East India,1,8,7,6,3,23.0,6.171429
2022-10-31,FusionBook Air,Laptops,East India,119,10,31,0,4,1.0,5.319688
2023-02-27,FusionBook Air,Laptops,East India,24,2,27,0,1,18.0,6.0523734
2023-06-25,FusionBook Air,Laptops,East India,85,6,25,6,2,43.0,5.6320643
2023-09-25,FusionBook Air,Laptops,East India,1,9,25,0,3,50.0,5.450495
2024-03-05,FusionBook Air,Laptops,East India,1,3,5,1,1,1.0,5.032249
2024-10-21,FusionBook Air,Laptops,East India,84,10,21,0,4,84.0,5.017138
2021-03-07,FusionBook Air,Laptops,North India,115,3,7,6,1,213.0,6.50276
2021-04-17,FusionBook Air,Laptops,North India,1,4,17,5,2,179.0,4.5682817
2021-06-07,FusionBook Air,Laptops,North India,138,6,7,0,2,26.0,5.3720727
2021-07-29,FusionBook Air,Laptops,North India,2,7,29,3,3,1.0,5.7393703
2021-10-04,FusionBook Air,Laptops,North India,103,10,4,0,4,36.0,7.3534703
2021-12-05,FusionBook Air,Laptops,North India,37,12,5,6,4,14.0,18.340343
2022-02-13,FusionBook Air,Laptops,North India,43,2,13,6,1,43.0,6.4452505
2022-04-29,FusionBook Air,Laptops,North India,19,4,29,4,2,1.0,6.456869
2022-06-25,FusionBook Air,Laptops,North India,85,6,25,5,2,135.0,6.277016
2022-09-07,FusionBook Air,Laptops,North India,74,9,7,2,3,3.0,7.786384
2022-10-26,FusionBook Air,Laptops,North India,1,10,26,2,4,107.0,15.243399
2022-12-17,FusionBook Air,Laptops,North India,19,12,17,5,4,1.0,9.634463
2023-02-14,FusionBook Air,Laptops,North India,18,2,14,1,1,119.0,9.343732
2023-04-09,FusionBook Air,Laptops,North India,27,4,9,6,2,48.0,7.629325
2023-06-14,FusionBook Air,Laptops,North India,46,6,14,2,2,1.0,8.079915
2023-09-02,FusionBook Air,Laptops,North India,94,9,2,5,3,153.0,8.238348
2023-12-04,FusionBook Air,Laptops,North India,65,12,4,0,4,1.0,10.328163
2024-02-01,FusionBook Air,Laptops,North India,30,2,1,3,1,1.0,10.037432
2024-04-05,FusionBook Air,Laptops,North India,1,4,5,4,2,1.0,6.0687876
2024-06-02,FusionBook Air,Laptops,North India,103,6,2,6,2,3.0,5.6121325
2024-07-12,FusionBook Air,Laptops,North India,23,7,12,4,3,121.0,6.3479347
2024-11-15,FusionBook Air,Laptops,North India,74,11,15,4,4,363.0,7.603835
2021-01-31,FusionBook Air,Laptops,South India,153,1,31,6,1,54.0,12.187304
2021-05-18,FusionBook Air,Laptops,South India,44,5,18,1,2,121.0,6.46696
2021-07-17,FusionBook Air,Laptops,South India,87,7,17,5,3,4.0,6.5008373
2021-09-15,FusionBook Air,Laptops,South India,41,9,15,2,3,91.0,12.851402
2021-11-06,FusionBook Air,Laptops,South India,198,11,6,5,4,233.0,10.119371
2022-01-05,FusionBook Air,Laptops,South India,40,1,5,2,1,2.0,6.9754333
2022-02-27,FusionBook Air,Laptops,South India,20,2,27,6,1,2.0,12.614656
2022-04-15,FusionBook Air,Laptops,South India,7,4,15,4,2,1.0,7.0107884
2022-07-07,FusionBook Air,Laptops,South India,247,7,7,3,3,35.0,6.962912
2023-01-05,FusionBook Air,Laptops,South India,1,1,5,3,1,36.0,8.502318
2023-02-25,FusionBook Air,Laptops,South India,25,2,25,5,1,1.0,10.070147
2023-04-19,FusionBook Air,Laptops,South India,35,4,19,2,2,1.0,6.738561
2023-06-10,FusionBook Air,Laptops,South India,24,6,10,5,2,94.0,7.362068
2023-07-14,FusionBook Air,Laptops,South India,71,7,14,4,3,3.0,7.587583
2023-10-16,FusionBook Air,Laptops,South India,28,10,16,0,4,55.0,11.496143
2023-11-24,FusionBook Air,Laptops,South India,55,11,24,4,4,45.0,10.47107
2024-01-15,FusionBook Air,Laptops,South India,33,1,15,0,1,88.0,10.180339
2024-04-22,FusionBook Air,Laptops,South India,2,4,22,0,2,70.0,8.055768
2024-09-23,FusionBook Air,Laptops,South India,40,9,23,0,3,41.0,8.327733
2024-11-09,FusionBook Air,Laptops,South India,41,11,9,5,4,114.0,10.885951
2021-03-01,FusionBook Air,Laptops,West India,228,3,1,0,1,118.0,6.5995665
2021-04-08,FusionBook Air,Laptops,West India,66,4,8,3,2,60.0,9.048723
2021-05-27,FusionBook Air,Laptops,West India,6,5,27,3,2,1.0,6.8202515
2021-07-06,FusionBook Air,Laptops,West India,1,7,6,1,3,109.0,6.8202515
2021-08-21,FusionBook Air,Laptops,West India,2,8,21,5,3,39.0,8.460264
2021-10-18,FusionBook Air,Laptops,West India,1,10,18,0,4,110.0,9.342783
2021-11-23,FusionBook Air,Laptops,West India,43,11,23,1,4,1.0,7.2118926
2022-01-08,FusionBook Air,Laptops,West India,47,1,8,5,1,1.0,5.6749177
2022-03-06,FusionBook Air,Laptops,West India,61,3,6,6,1,1.0,7.192062
2022-06-11,FusionBook Air,Laptops,West India,2,6,11,5,2,1.0,6.4063993
2022-07-27,FusionBook Air,Laptops,West India,98,7,27,2,3,1.0,9.229088
2022-09-28,FusionBook Air,Laptops,West India,100,9,28,2,3,38.0,7.7593393
2022-11-03,FusionBook Air,Laptops,West India,75,11,3,3,4,2.0,6.5741506
2023-02-04,FusionBook Air,Laptops,West India,18,2,4,5,1,3.0,7.429394
2023-03-25,FusionBook Air,Laptops,West India,35,3,25,5,1,103.0,7.3636556
2023-05-21,FusionBook Air,Laptops,West India,1,5,21,6,2,1.0,8.376135
2023-07-23,FusionBook Air,Laptops,West India,2,7,23,6,3,1.0,9.007872
2023-09-17,FusionBook Air,Laptops,West India,1,9,17,6,3,188.0,8.693777
2023-11-07,FusionBook Air,Laptops,West India,177,11,7,1,4,3.0,8.010187
2024-02-14,FusionBook Air,Laptops,West India,1,2,14,2,1,17.0,7.383957
2024-04-04,FusionBook Air,Laptops,West India,44,4,4,3,2,1.0,5.3523626
2024-05-28,FusionBook Air,Laptops,West India,1,5,28,1,2,19.0,6.3648424
2024-10-03,FusionBook Air,Laptops,West India,76,10,3,3,4,43.0,6.791136
2024-11-25,FusionBook Air,Laptops,West India,44,11,25,0,4,1.0,6.717657
2021-07-08,FusionBook Pro,Laptops,Central India,1,7,8,3,3,1.0,7.1099486
2021-09-30,FusionBook Pro,Laptops,Central India,1,9,30,3,3,34.0,7.601188
2022-01-23,FusionBook Pro,Laptops,Central India,1,1,23,6,1,57.0,9.797772
2022-06-28,FusionBook Pro,Laptops,Central India,42,6,28,1,2,1.0,7.3727827
2022-11-02,FusionBook Pro,Laptops,Central India,40,11,2,2,4,1.0,9.460377
2023-04-29,FusionBook Pro,Laptops,Central India,134,4,29,5,2,10.0,7.856221
2023-08-17,FusionBook Pro,Laptops,Central India,1,8,17,3,3,1.0,7.3638597
2024-02-01,FusionBook Pro,Laptops,Central India,52,2,1,3,1,55.0,5.3953695
2024-07-31,FusionBook Pro,Laptops,Central India,1,7,31,2,3,1.0,6.389435
2021-06-19,FusionBook Pro,Laptops,East India,31,6,19,5,2,62.0,11.216862
2021-09-16,FusionBook Pro,Laptops,East India,1,9,16,3,3,1.0,8.033169
2021-11-22,FusionBook Pro,Laptops,East India,1,11,22,0,4,45.0,9.798483
2022-04-19,FusionBook Pro,Laptops,East India,178,4,19,1,2,1.0,8.755306
2022-07-02,FusionBook Pro,Laptops,East India,2,7,2,5,3,1.0,8.776201
2023-04-15,FusionBook Pro,Laptops,East India,1,4,15,5,2,15.0,7.113718
2023-07-29,FusionBook Pro,Laptops,East India,128,7,29,5,3,1.0,6.7309666
2023-10-29,FusionBook Pro,Laptops,East India,9,10,29,6,4,30.0,7.8535795
2024-02-18,FusionBook Pro,Laptops,East India,152,2,18,6,1,45.0,7.7404356
2024-03-24,FusionBook Pro,Laptops,East India,35,3,24,6,1,1.0,8.032369
2021-07-20,FusionBook Pro,Laptops,North India,1,7,20,1,3,152.0,6.71127
2021-10-15,FusionBook Pro,Laptops,North India,72,10,15,4,4,141.0,6.645617
2021-11-18,FusionBook Pro,Laptops,North India,32,11,18,3,4,39.0,6.2045283
2021-12-27,FusionBook Pro,Laptops,North India,9,12,27,0,4,1.0,8.348001
2022-04-16,FusionBook Pro,Laptops,North India,81,4,16,5,2,48.0,9.0416975
2022-06-17,FusionBook Pro,Laptops,North India,2,6,17,4,2,1.0,7.736644
2022-08-09,FusionBook Pro,Laptops,North India,38,8,9,1,3,79.0,7.56369
2022-11-26,FusionBook Pro,Laptops,North India,1,11,26,5,4,1.0,6.9027615
2023-01-10,FusionBook Pro,Laptops,North India,149,1,10,1,1,1.0,11.13011
2023-03-01,FusionBook Pro,Laptops,North India,1,3,1,2,1,1.0,6.595889
2023-05-10,FusionBook Pro,Laptops,North India,56,5,10,2,2,1.0,10.431212
2023-07-16,FusionBook Pro,Laptops,North India,2,7,16,6,3,61.0,6.619867
2023-09-06,FusionBook Pro,Laptops,North India,1,9,6,2,3,37.0,7.3104296
2023-10-28,FusionBook Pro,Laptops,North India,1,10,28,5,4,238.0,6.3781953
2023-12-09,FusionBook Pro,Laptops,North India,1,12,9,5,4,23.0,7.222347
2024-01-20,FusionBook Pro,Laptops,North India,62,1,20,5,1,1.0,6.193345
2024-03-04,FusionBook Pro,Laptops,North India,15,3,4,0,1,172.0,7.4541473
2024-05-25,FusionBook Pro,Laptops,North India,53,5,25,5,2,58.0,7.794438
2024-07-19,FusionBook Pro,Laptops,North India,162,7,19,4,3,3.0,7.4296265
2024-09-01,FusionBook Pro,Laptops,North India,16,9,1,6,3,50.0,7.3193555
2024-12-13,FusionBook Pro,Laptops,North India,34,12,13,4,4,1.0,8.267301
2021-06-24,FusionBook Pro,Laptops,South India,2,6,24,3,2,1.0,6.9100313
2021-07-29,FusionBook Pro,Laptops,South India,27,7,29,3,3,69.0,7.9225116
2021-09-27,FusionBook Pro,Laptops,South India,222,9,27,0,3,201.0,8.032645
2021-11-06,FusionBook Pro,Laptops,South India,82,11,6,5,4,174.0,11.5722885
2021-12-14,FusionBook Pro,Laptops,South India,2,12,14,1,4,2.0,7.7690144
2022-01-26,FusionBook Pro,Laptops,South India,47,1,26,2,1,59.0,6.3645
2022-03-07,FusionBook Pro,Laptops,South India,3,3,7,0,1,4.0,5.9234114
2022-04-29,FusionBook Pro,Laptops,South India,2,4,29,4,2,136.0,12.856378
2022-07-27,FusionBook Pro,Laptops,South India,46,7,27,2,3,1.0,8.93184
2022-09-27,FusionBook Pro,Laptops,South India,1,9,27,1,3,1.0,8.85844
2022-11-01,FusionBook Pro,Laptops,South India,81,11,1,1,4,65.0,7.453831
2023-01-06,FusionBook Pro,Laptops,South India,174,1,6,4,1,116.0,8.238143
2023-02-16,FusionBook Pro,Laptops,South India,52,2,16,3,1,113.0,12.784765
2023-03-25,FusionBook Pro,Laptops,South India,273,3,25,5,1,1.0,6.792904
2023-05-20,FusionBook Pro,Laptops,South India,1,5,20,5,2,2.0,8.419996
2023-07-06,FusionBook Pro,Laptops,South India,21,7,6,3,3,37.0,6.633485
2023-08-05,FusionBook Pro,Laptops,South India,65,8,5,5,3,47.0,6.8622646
2023-11-10,FusionBook Pro,Laptops,South India,92,11,10,4,4,130.0,8.237366
2024-02-05,FusionBook Pro,Laptops,South India,1,2,5,0,1,2.0,7.341052
2024-03-29,FusionBook Pro,Laptops,South India,18,3,29,4,1,82.0,6.740284
2024-07-06,FusionBook Pro,Laptops,South India,235,7,6,5,3,1.0,5.2583356
2024-11-02,FusionBook Pro,Laptops,South India,90,11,2,5,4,35.0,5.3041453
2024-12-19,FusionBook Pro,Laptops,South India,52,12,19,3,4,124.0,5.505096
2021-07-18,FusionBook Pro,Laptops,West India,131,7,18,6,3,25.0,6.9169593
2021-10-15,FusionBook Pro,Laptops,West India,41,10,15,4,4,48.0,5.8990207
2021-12-31,FusionBook Pro,Laptops,West India,13,12,31,4,4,1.0,6.3797
2022-02-14,FusionBook Pro,Laptops,West India,1,2,14,0,1,50.0,5.5956254
2022-04-10,FusionBook Pro,Laptops,West India,2,4,10,6,2,53.0,6.2793565
2022-08-23,FusionBook Pro,Laptops,West India,1,8,23,1,3,66.0,5.628611
2023-01-13,FusionBook Pro,Laptops,West India,193,1,13,4,1,1.0,5.6297836
2023-03-09,FusionBook Pro,Laptops,West India,1,3,9,3,1,56.0,5.6297836
2023-05-02,FusionBook Pro,Laptops,West India,2,5,2,1,2,50.0,6.757736
2023-07-08,FusionBook Pro,Laptops,West India,112,7,8,5,3,188.0,7.1254187
2023-10-02,FusionBook Pro,Laptops,West India,1,10,2,0,4,65.0,8.7423
2023-11-19,FusionBook Pro,Laptops,West India,39,11,19,6,4,1.0,6.888206
2024-07-04,FusionBook Pro,Laptops,West India,42,7,4,3,3,45.0,7.8052917
2024-09-09,FusionBook Pro,Laptops,West India,33,9,9,0,3,7.0,6.3094177
2022-10-03,FusionBook Ultra,Laptops,Central India,22,10,3,0,4,7.0,5.6337867
2023-05-16,FusionBook Ultra,Laptops,Central India,37,5,16,1,2,47.0,5.491266
2023-10-30,FusionBook Ultra,Laptops,Central India,1,10,30,0,4,1.0,5.0733943
2024-06-08,FusionBook Ultra,Laptops,Central India,25,6,8,5,2,1.0,6.4852576
2022-04-28,FusionBook Ultra,Laptops,East India,8,4,28,3,2,23.0,7.375327
2022-10-25,FusionBook Ultra,Laptops,East India,2,10,25,1,4,1.0,5.273308
2023-07-21,FusionBook Ultra,Laptops,East India,16,7,21,4,3,71.0,5.3648744
2023-11-03,FusionBook Ultra,Laptops,East India,1,11,3,4,4,13.0,9.991712
2024-02-17,FusionBook Ultra,Laptops,East India,10,2,17,5,1,1.0,5.2266006
2024-05-31,FusionBook Ultra,Laptops,East India,47,5,31,4,2,1.0,5.4012585
2024-07-29,FusionBook Ultra,Laptops,East India,52,7,29,0,3,1.0,5.1179543
2022-06-09,FusionBook Ultra,Laptops,North India,5,6,9,3,2,1.0,8.281632
2022-07-17,FusionBook Ultra,Laptops,North India,1,7,17,6,3,2.0,6.5955663
2022-09-12,FusionBook Ultra,Laptops,North India,73,9,12,0,3,247.0,6.2519755
2022-12-02,FusionBook Ultra,Laptops,North India,199,12,2,4,4,3.0,6.0708513
2023-04-29,FusionBook Ultra,Laptops,North India,70,4,29,5,2,1.0,4.3467245
2023-07-01,FusionBook Ultra,Laptops,North India,61,7,1,5,3,51.0,7.7076054
2023-09-05,FusionBook Ultra,Laptops,North India,1,9,5,1,3,181.0,4.865077
2023-10-28,FusionBook Ultra,Laptops,North India,27,10,28,5,4,5.0,9.508441
2023-12-07,FusionBook Ultra,Laptops,North India,32,12,7,3,4,121.0,4.6735883
2024-01-21,FusionBook Ultra,Laptops,North India,88,1,21,6,1,1.0,4.738663
2024-05-10,FusionBook Ultra,Laptops,North India,1,5,10,4,2,124.0,5.504187
2024-07-12,FusionBook Ultra,Laptops,North India,61,7,12,4,3,1.0,10.726562
2024-08-31,FusionBook Ultra,Laptops,North India,1,8,31,5,3,74.0,5.81873
2024-12-10,FusionBook Ultra,Laptops,North India,35,12,10,1,4,81.0,5.166303
2022-05-25,FusionBook Ultra,Laptops,South India,23,5,25,2,2,137.0,5.1413865
2022-07-14,FusionBook Ultra,Laptops,South India,15,7,14,3,3,34.0,5.7046742
2022-09-10,FusionBook Ultra,Laptops,South India,2,9,10,5,3,1.0,9.002724
2022-12-11,FusionBook Ultra,Laptops,South India,10,12,11,6,4,1.0,8.232601
2023-02-18,FusionBook Ultra,Laptops,South India,15,2,18,5,1,1.0,5.2758656
2023-04-18,FusionBook Ultra,Laptops,South India,2,4,18,1,2,10.0,4.980923
2023-06-14,FusionBook Ultra,Laptops,South India,183,6,14,2,2,4.0,4.8489747
2023-10-28,FusionBook Ultra,Laptops,South India,42,10,28,5,4,9.0,7.174872
2023-12-19,FusionBook Ultra,Laptops,South India,1,12,19,1,4,1.0,6.071146
2024-03-15,FusionBook Ultra,Laptops,South India,28,3,15,4,1,1.0,5.8504157
2024-04-21,FusionBook Ultra,Laptops,South India,63,4,21,6,2,48.0,5.3990326
2024-06-04,FusionBook Ultra,Laptops,South India,3,6,4,1,2,161.0,6.0137434
2024-07-17,FusionBook Ultra,Laptops,South India,2,7,17,2,3,98.0,7.200859
2024-09-01,FusionBook Ultra,Laptops,South India,151,9,1,6,3,51.0,7.568176
2024-11-20,FusionBook Ultra,Laptops,South India,48,11,20,2,4,16.0,6.1419373
2024-12-26,FusionBook Ultra,Laptops,South India,1,12,26,3,4,1.0,5.288828
2022-08-21,FusionBook Ultra,Laptops,West India,28,8,21,6,3,14.0,10.904158
2022-10-22,FusionBook Ultra,Laptops,West India,7,10,22,5,4,168.0,6.6462
2022-11-30,FusionBook Ultra,Laptops,West India,142,11,30,2,4,35.0,4.822564
2023-01-18,FusionBook Ultra,Laptops,West India,66,1,18,2,1,29.0,4.7726936
2023-05-02,FusionBook Ultra,Laptops,West India,66,5,2,1,2,1.0,5.6887813
2023-06-25,FusionBook Ultra,Laptops,West India,2,6,25,6,2,31.0,5.213465
2023-08-21,FusionBook Ultra,Laptops,West India,1,8,21,0,3,58.0,6.826279
2023-12-08,FusionBook Ultra,Laptops,West India,18,12,8,4,4,1.0,6.213244
2024-02-04,FusionBook Ultra,Laptops,West India,1,2,4,6,1,2.0,5.5158544
2024-03-26,FusionBook Ultra,Laptops,West India,1,3,26,1,1,110.0,9.30697
2024-05-14,FusionBook Ultra,Laptops,West India,1,5,14,1,2,1.0,6.560997
2024-07-08,FusionBook Ultra,Laptops,West India,1,7,8,0,3,43.0,6.2156954
2024-09-05,FusionBook Ultra,Laptops,West India,2,9,5,3,3,48.0,5.9456964
2024-12-17,FusionBook Ultra,Laptops,West India,1,12,17,1,4,24.0,5.864488
2021-11-27,FusionPhone Lite,Smartphones,Central India,1,11,27,5,4,1.0,6.231282
2022-04-23,FusionPhone Lite,Smartphones,Central India,1,4,23,5,2,1.0,7.427816
2022-09-06,FusionPhone Lite,Smartphones,Central India,1,9,6,1,3,1.0,8.007121
2024-03-03,FusionPhone Lite,Smartphones,Central India,1,3,3,6,1,1.0,6.0706453
2024-09-04,FusionPhone Lite,Smartphones,Central India,1,9,4,2,3,1.0,8.805528
2021-02-23,FusionPhone Lite,Smartphones,East India,1,2,23,1,1,1.0,10.061979
2021-04-26,FusionPhone Lite,Smartphones,East India,59,4,26,0,2,1.0,8.188358
2021-07-01,FusionPhone Lite,Smartphones,East India,1,7,1,3,3,2.0,7.347442
2021-10-16,FusionPhone Lite,Smartphones,East India,1,10,16,5,4,1.0,7.102514
2022-04-28,FusionPhone Lite,Smartphones,East India,1,4,28,3,2,1.0,13.789377
2022-07-30,FusionPhone Lite,Smartphones,East India,2,7,30,5,3,1.0,9.681828
2022-10-26,FusionPhone Lite,Smartphones,East India,2,10,26,2,4,2.0,14.21939
2023-01-15,FusionPhone Lite,Smartphones,East India,1,1,15,6,1,1.0,15.277412
2023-04-30,FusionPhone Lite,Smartphones,East India,1,4,30,6,2,2.0,9.244184
2023-09-09,FusionPhone Lite,Smartphones,East India,1,9,9,5,3,1.0,15.386136
2023-11-24,FusionPhone Lite,Smartphones,East India,2,11,24,4,4,1.0,8.3083105
2024-02-10,FusionPhone Lite,Smartphones,East India,42,2,10,5,1,1.0,14.49412
2024-06-08,FusionPhone Lite,Smartphones,East India,2,6,8,5,2,1.0,9.328306
2024-10-11,FusionPhone Lite,Smartphones,East India,1,10,11,4,4,1.0,11.222141
2021-03-20,FusionPhone Lite,Smartphones,North India,5,3,20,5,1,3.0,11.309329
2021-05-07,FusionPhone Lite,Smartphones,North India,4,5,7,4,2,39.0,10.963604
2021-06-26,FusionPhone Lite,Smartphones,North India,1,6,26,5,2,1.0,8.27981
2021-08-06,FusionPhone Lite,Smartphones,North India,2,8,6,4,3,3.0,10.282471
2021-10-13,FusionPhone Lite,Smartphones,North India,2,10,13,2,4,4.0,10.282716
2021-12-05,FusionPhone Lite,Smartphones,North India,1,12,5,6,4,2.0,21.513409
2022-01-27,FusionPhone Lite,Smartphones,North India,1,1,27,3,1,2.0,12.512678
2022-05-03,FusionPhone Lite,Smartphones,North India,2,5,3,1,2,2.0,13.390307
2022-06-26,FusionPhone Lite,Smartphones,North India,1,6,26,6,2,1.0,10.645785
2022-08-19,FusionPhone Lite,Smartphones,North India,1,8,19,4,3,2.0,10.899695
2022-10-16,FusionPhone Lite,Smartphones,North India,3,10,16,6,4,110.0,12.322837
2022-12-08,FusionPhone Lite,Smartphones,North India,1,12,8,3,4,2.0,11.232114
2023-02-06,FusionPhone Lite,Smartphones,North India,2,2,6,0,1,2.0,22.738272
2023-04-15,FusionPhone Lite,Smartphones,North India,2,4,15,5,2,1.0,10.544576
2023-06-06,FusionPhone Lite,Smartphones,North India,1,6,6,1,2,1.0,9.130649
2023-08-18,FusionPhone Lite,Smartphones,North India,1,8,18,4,3,1.0,18.370663
2023-10-17,FusionPhone Lite,Smartphones,North India,46,10,17,1,4,5.0,9.553476
2023-11-28,FusionPhone Lite,Smartphones,North India,3,11,28,1,4,5.0,12.225046
2024-02-20,FusionPhone Lite,Smartphones,North India,1,2,20,1,1,2.0,17.19612
2024-05-20,FusionPhone Lite,Smartphones,North India,2,5,20,0,2,2.0,20.358118
2024-08-20,FusionPhone Lite,Smartphones,North India,33,8,20,1,3,2.0,15.703827
2024-11-11,FusionPhone Lite,Smartphones,North India,3,11,11,0,4,1.0,19.015238
2021-03-03,FusionPhone Lite,Smartphones,South India,2,3,3,2,1,3.0,15.494288
2021-05-08,FusionPhone Lite,Smartphones,South India,81,5,8,5,2,84.0,16.544733
2021-07-19,FusionPhone Lite,Smartphones,South India,3,7,19,0,3,3.0,11.910641
2021-10-04,FusionPhone Lite,Smartphones,South India,2,10,4,0,4,2.0,17.67056
2021-12-14,FusionPhone Lite,Smartphones,South India,4,12,14,1,4,84.0,15.632684
2022-02-18,FusionPhone Lite,Smartphones,South India,1,2,18,4,1,2.0,11.600397
2022-04-29,FusionPhone Lite,Smartphones,South India,2,4,29,4,2,2.0,11.190793
2022-06-18,FusionPhone Lite,Smartphones,South India,13,6,18,5,2,3.0,7.1532784
2022-08-02,FusionPhone Lite,Smartphones,South India,1,8,2,1,3,3.0,7.913342
2022-09-22,FusionPhone Lite,Smartphones,South India,1,9,22,3,3,2.0,8.914566
2022-11-16,FusionPhone Lite,Smartphones,South India,1,11,16,2,4,3.0,9.050259
2023-01-13,FusionPhone Lite,Smartphones,South India,3,1,13,4,1,3.0,13.140472
2023-03-06,FusionPhone Lite,Smartphones,South India,1,3,6,0,1,2.0,-4.5831046
2023-05-01,FusionPhone Lite,Smartphones,South India,40,5,1,0,2,2.0,7.876737
2023-07-05,FusionPhone Lite,Smartphones,South India,2,7,5,2,3,1.0,6.7121334
2023-09-07,FusionPhone Lite,Smartphones,South India,2,9,7,3,3,2.0,8.526106
2023-10-31,FusionPhone Lite,Smartphones,South India,2,10,31,1,4,3.0,8.54776
2023-12-26,FusionPhone Lite,Smartphones,South India,1,12,26,1,4,173.0,9.979135
2024-02-22,FusionPhone Lite,Smartphones,South India,1,2,22,3,1,4.0,10.217802
2024-04-10,FusionPhone Lite,Smartphones,South India,2,4,10,2,2,1.0,6.5460315
2024-07-16,FusionPhone Lite,Smartphones,South India,1,7,16,1,3,3.0,7.8693423
2024-08-29,FusionPhone Lite,Smartphones,South India,2,8,29,3,3,2.0,7.540884
2024-10-14,FusionPhone Lite,Smartphones,South India,1,10,14,0,4,4.0,9.095649
2024-11-20,FusionPhone Lite,Smartphones,South India,4,11,20,2,4,2.0,6.773954
2021-02-02,FusionPhone Lite,Smartphones,West India,3,2,2,1,1,17.0,6.27556
2021-03-20,FusionPhone Lite,Smartphones,West India,3,3,20,5,1,2.0,7.277041
2021-06-10,FusionPhone Lite,Smartphones,West India,7,6,10,3,2,2.0,7.1796174
2021-10-05,FusionPhone Lite,Smartphones,West India,2,10,5,1,4,2.0,7.626739
2021-11-07,FusionPhone Lite,Smartphones,West India,2,11,7,6,4,90.0,8.354306
2021-12-21,FusionPhone Lite,Smartphones,West India,1,12,21,1,4,6.0,8.1725645
2022-02-01,FusionPhone Lite,Smartphones,West India,1,2,1,1,1,1.0,7.65599
2022-03-06,FusionPhone Lite,Smartphones,West India,2,3,6,6,1,2.0,7.5213666
2022-04-24,FusionPhone Lite,Smartphones,West India,1,4,24,6,2,1.0,7.2440233
2022-06-11,FusionPhone Lite,Smartphones,West India,7,6,11,5,2,1.0,6.171429
2022-07-24,FusionPhone Lite,Smartphones,West India,2,7,24,6,3,2.0,15.330576
2022-09-05,FusionPhone Lite,Smartphones,West India,56,9,5,0,3,1.0,6.1055136
2022-10-23,FusionPhone Lite,Smartphones,West India,11,10,23,6,4,10.0,5.6813455
